game_id,date,away_team,home_team,possessing_team,forechecking_team,start_event_idx,end_event_idx,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_clock,end_clock,start_event,end_event,start_x,start_y,end_x,end_y,outcome,turnover_in_dzone,forced_dump_out,controlled_exit_allowed,stoppage,timeout,exit_lane,start_is_5v5,episode_id
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,457,460,834.0,840.0,6.0,1,1,06:06,06:00,Puck Recovery,Incomplete Play,-98.0,-0.5,13.0,27.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0070
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,465,476,849.0,867.0,18.0,1,1,05:51,05:33,Faceoff Win,Dump In/Out,-69.0,22.5,1.0,6.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0071
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,473,476,861.0,867.0,6.0,1,1,05:39,05:33,Puck Recovery,Dump In/Out,-94.0,-15.5,1.0,6.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0072
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,484,485,880.0,886.0,6.0,1,1,05:20,05:14,Puck Recovery,Dump In/Out,74.0,40.5,81.0,27.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0073
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,495,497,910.0,913.0,3.0,1,1,04:50,04:47,Puck Recovery,Takeaway,-96.0,18.5,-58.0,38.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0074
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,501,510,920.0,935.0,15.0,1,1,04:40,04:25,Puck Recovery,Takeaway,-56.0,-28.5,-72.0,-37.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0075
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,503,506,925.0,930.0,5.0,1,1,04:35,04:30,Puck Recovery,Zone Entry,43.0,30.5,-26.0,-31.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0076
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,508,510,933.0,935.0,2.0,1,1,04:27,04:25,Puck Recovery,Takeaway,-98.0,-7.5,-72.0,-37.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0077
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,515,517,945.0,949.0,4.0,1,1,04:15,04:11,Puck Recovery,Dump In/Out,-96.0,-4.5,0.0,-41.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0078
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,533,536,983.0,989.0,6.0,1,1,03:37,03:31,Puck Recovery,Zone Entry,-78.0,-13.5,25.0,-38.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0079
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,540,541,994.0,994.0,0.0,1,1,03:26,03:26,Puck Recovery,Dump In/Out,58.0,40.5,55.0,40.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0080
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,542,544,997.0,1004.0,7.0,1,1,03:23,03:16,Puck Recovery,Zone Entry,-29.0,41.5,25.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0081
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,547,552,1007.0,1015.0,8.0,1,1,03:13,03:05,Takeaway,Play,77.0,-9.5,-54.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0082
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,550,553,1013.0,1015.0,2.0,1,1,03:07,03:05,Puck Recovery,Takeaway,-85.0,-13.5,-34.0,-38.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0083
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,561,566,1036.0,1044.0,8.0,1,1,02:44,02:36,Puck Recovery,Dump In/Out,-74.0,32.5,0.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0084
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,567,569,1047.0,1055.0,8.0,1,1,02:33,02:25,Puck Recovery,Zone Entry,92.0,-29.5,-25.0,-40.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0085
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,570,572,1057.0,1060.0,3.0,1,1,02:23,02:20,Puck Recovery,Dump In/Out,-78.0,-32.5,-59.0,37.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0086
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,573,580,1065.0,1081.0,16.0,1,1,02:15,01:59,Faceoff Win,Incomplete Play,-69.0,-21.5,-8.0,-27.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0087
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,574,581,1065.0,1084.0,19.0,1,1,02:15,01:56,Puck Recovery,Faceoff Win,94.0,-16.5,-69.0,22.5,stoppage,0,0,0,1,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0088
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,578,580,1074.0,1081.0,7.0,1,1,02:06,01:59,Puck Recovery,Incomplete Play,-67.0,38.5,-8.0,-27.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0089
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,581,584,1084.0,1087.0,3.0,1,1,01:56,01:53,Faceoff Win,Dump In/Out,-69.0,22.5,-95.0,30.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0090
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,582,585,1084.0,1089.0,5.0,1,1,01:56,01:51,Puck Recovery,Faceoff Win,91.0,22.5,-69.0,22.5,stoppage,0,0,0,1,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0091
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,583,584,1085.0,1087.0,2.0,1,1,01:55,01:53,Puck Recovery,Dump In/Out,-93.0,9.5,-95.0,30.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0092
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,586,587,1091.0,1091.0,0.0,1,1,01:49,01:49,Puck Recovery,Dump In/Out,-61.0,17.5,-61.0,17.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0093
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,595,598,1102.0,1107.0,5.0,1,1,01:38,01:33,Puck Recovery,Dump In/Out,-81.0,-21.5,19.0,32.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0094
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,600,604,1113.0,1122.0,9.0,1,1,01:27,01:18,Puck Recovery,Dump In/Out,97.0,12.5,19.0,38.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0095
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,605,606,1123.0,1123.0,0.0,1,1,01:17,01:17,Puck Recovery,Dump In/Out,-30.0,4.5,-30.0,4.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0096
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,612,615,1132.0,1136.0,4.0,1,1,01:08,01:04,Takeaway,Puck Recovery,-100.0,-11.5,-33.0,-40.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0097
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,617,620,1139.0,1146.0,7.0,1,1,01:01,00:54,Puck Recovery,Dump In/Out,-98.0,19.5,4.0,-8.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0098
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,628,631,1160.0,1164.0,4.0,1,1,00:40,00:36,Puck Recovery,Dump In/Out,-42.0,32.5,12.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0099
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,639,640,1177.0,1178.0,1.0,1,1,00:23,00:22,Puck Recovery,Dump In/Out,55.0,2.5,36.0,-6.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0100
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,647,650,1193.0,1195.0,2.0,1,1,00:07,00:05,Puck Recovery,Dump In/Out,96.0,25.5,83.0,37.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0101
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,659,663,1208.0,1217.0,9.0,2,2,19:52,19:43,Puck Recovery,Play,72.0,-18.5,-13.0,10.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0102
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,666,669,1221.0,1225.0,4.0,2,2,19:39,19:35,Puck Recovery,Zone Entry,-75.0,5.5,25.0,13.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0103
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,671,672,1228.0,1229.0,1.0,2,2,19:32,19:31,Puck Recovery,Dump In/Out,68.0,33.5,53.0,38.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0104
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,676,678,1236.0,1240.0,4.0,2,2,19:24,19:20,Puck Recovery,Play,66.0,41.5,19.0,39.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0105
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,681,685,1244.0,1250.0,6.0,2,2,19:16,19:10,Puck Recovery,Incomplete Play,-99.0,-2.5,-19.0,39.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0106
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,692,693,1261.0,1264.0,3.0,2,2,18:59,18:56,Puck Recovery,Zone Entry,-29.0,8.5,25.0,25.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0107
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,698,701,1269.0,1278.0,9.0,2,2,18:51,18:42,Puck Recovery,Play,72.0,-12.5,-13.0,19.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0108
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,704,707,1279.0,1284.0,5.0,2,2,18:41,18:36,Takeaway,Incomplete Play,-31.0,37.5,14.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0109
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,716,718,1298.0,1300.0,2.0,2,2,18:22,18:20,Puck Recovery,Play,81.0,-4.5,22.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0110
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,725,726,1311.0,1316.0,5.0,2,2,18:09,18:04,Puck Recovery,Zone Entry,-82.0,-5.5,25.0,-22.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0111
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,728,729,1321.0,1325.0,4.0,2,2,17:59,17:55,Puck Recovery,Dump In/Out,96.0,-3.5,92.0,-22.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0112
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,732,734,1339.0,1342.0,3.0,2,2,17:41,17:38,Puck Recovery,Takeaway,92.0,23.5,65.0,41.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0113
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,746,749,1367.0,1368.0,1.0,2,2,17:13,17:12,Takeaway,Takeaway,-34.0,27.5,-39.0,38.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0114
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,750,752,1371.0,1373.0,2.0,2,2,17:09,17:07,Takeaway,Takeaway,-97.0,-21.5,-99.0,-4.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0115
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,754,755,1377.0,1380.0,3.0,2,2,17:03,17:00,Puck Recovery,Dump In/Out,-60.0,3.5,-2.0,40.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0116
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,756,758,1383.0,1388.0,5.0,2,2,16:57,16:52,Puck Recovery,Zone Entry,91.0,28.5,-26.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0117
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,760,762,1391.0,1392.0,1.0,2,2,16:49,16:48,Takeaway,Takeaway,-96.0,-2.5,-99.0,5.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0118
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,765,772,1396.0,1408.0,12.0,2,2,16:44,16:32,Takeaway,Play,-71.0,38.5,20.0,29.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0119
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,774,778,1411.0,1420.0,9.0,2,2,16:29,16:20,Puck Recovery,Zone Entry,77.0,40.5,-26.0,-41.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0120
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,796,799,1455.0,1462.0,7.0,2,2,15:45,15:38,Puck Recovery,Dump In/Out,-36.0,-0.5,18.0,33.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0121
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,800,807,1463.0,1474.0,11.0,2,2,15:37,15:26,Puck Recovery,Penalty Taken,50.0,5.5,16.0,-4.5,stoppage,0,0,0,1,0,middle,1,2025-11-19.Team.I.@.Team.K__0122
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,840,842,1548.0,1551.0,3.0,2,2,14:12,14:09,Puck Recovery,Dump In/Out,-75.0,-37.5,-75.0,41.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0123
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,845,846,1557.0,1557.0,0.0,2,2,14:03,14:03,Puck Recovery,Play,-31.0,-36.5,-21.0,-38.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0124
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,849,851,1564.0,1567.0,3.0,2,2,13:56,13:53,Puck Recovery,Dump In/Out,95.0,-14.5,80.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0125
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,860,863,1584.0,1592.0,8.0,2,2,13:36,13:28,Puck Recovery,Dump In/Out,-97.0,-1.5,15.0,38.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0126
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,865,868,1596.0,1599.0,3.0,2,2,13:24,13:21,Puck Recovery,Puck Recovery,98.0,1.5,71.0,-21.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0127
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,885,887,1633.0,1636.0,3.0,2,2,12:47,12:44,Faceoff Win,Dump In/Out,69.0,-21.5,85.0,-34.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0128
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,889,890,1640.0,1642.0,2.0,2,2,12:40,12:38,Puck Recovery,Puck Recovery,-88.0,-2.5,-43.0,-24.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0129
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,897,901,1651.0,1658.0,7.0,2,2,12:29,12:22,Faceoff Win,Dump In/Out,-69.0,-21.5,-22.0,41.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0130
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,910,915,1672.0,1686.0,14.0,2,2,12:08,11:54,Puck Recovery,Faceoff Win,-73.0,17.5,-20.0,22.5,stoppage,0,0,0,1,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0131
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,920,923,1692.0,1695.0,3.0,2,2,11:48,11:45,Puck Recovery,Takeaway,-70.0,-39.5,-86.0,-34.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0132
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,925,926,1700.0,1700.0,0.0,2,2,11:40,11:40,Puck Recovery,Dump In/Out,-61.0,39.5,-61.0,39.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0133
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,931,936,1707.0,1720.0,13.0,2,2,11:33,11:20,Puck Recovery,Dump In/Out,63.0,-38.5,-16.0,37.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0134
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,932,936,1713.0,1720.0,7.0,2,2,11:27,11:20,Puck Recovery,Dump In/Out,67.0,-38.5,-16.0,37.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0135
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,942,943,1729.0,1729.0,0.0,2,2,11:11,11:11,Puck Recovery,Dump In/Out,-40.0,-39.5,-40.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0136
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,950,953,1742.0,1745.0,3.0,2,2,10:58,10:55,Puck Recovery,Takeaway,98.0,3.5,95.0,27.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0137
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,955,956,1748.0,1748.0,0.0,2,2,10:52,10:52,Puck Recovery,Dump In/Out,66.0,-22.5,65.0,-26.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0138
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,960,963,1754.0,1762.0,8.0,2,2,10:46,10:38,Faceoff Win,Puck Recovery,69.0,-21.5,91.0,-29.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0139
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,961,963,1758.0,1762.0,4.0,2,2,10:42,10:38,Puck Recovery,Puck Recovery,92.0,-23.5,91.0,-29.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0140
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,965,972,1765.0,1776.0,11.0,2,2,10:35,10:24,Takeaway,Dump In/Out,50.0,-16.5,57.0,-19.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0141
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,970,972,1774.0,1776.0,2.0,2,2,10:26,10:24,Puck Recovery,Dump In/Out,70.0,-2.5,57.0,-19.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0142
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,973,976,1780.0,1783.0,3.0,2,2,10:20,10:17,Faceoff Win,Puck Recovery,69.0,22.5,74.0,25.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0143
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,974,984,1780.0,1794.0,14.0,2,2,10:20,10:06,Puck Recovery,Puck Recovery,-94.0,17.5,-34.0,39.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0144
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,975,976,1782.0,1783.0,1.0,2,2,10:18,10:17,Puck Recovery,Puck Recovery,77.0,17.5,74.0,25.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0145
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,978,983,1784.0,1794.0,10.0,2,2,10:16,10:06,Puck Recovery,Play,76.0,11.5,-34.0,39.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0146
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,992,995,1812.0,1815.0,3.0,2,2,09:48,09:45,Puck Recovery,Dump In/Out,-39.0,-22.5,10.0,-38.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0147
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,996,998,1817.0,1822.0,5.0,2,2,09:43,09:38,Puck Recovery,Incomplete Play,38.0,-12.5,-20.0,4.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-11-19.Team.I.@.Team.K__0148
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,1000,1003,1823.0,1832.0,9.0,2,2,09:37,09:28,Puck Recovery,Play,-50.0,32.5,-23.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0149
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,1016,1019,1855.0,1862.0,7.0,2,2,09:05,08:58,Puck Recovery,Puck Recovery,98.0,3.5,64.0,-37.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0150
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,1033,1035,1889.0,1893.0,4.0,2,2,08:31,08:27,Puck Recovery,Play,35.0,26.5,-9.0,22.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0151
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,1043,1044,1905.0,1906.0,1.0,2,2,08:15,08:14,Puck Recovery,Dump In/Out,-70.0,33.5,-74.0,37.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0152
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,1049,1053,1917.0,1923.0,6.0,2,2,08:03,07:57,Puck Recovery,Zone Entry,-98.0,4.5,25.0,39.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0153
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,1070,1071,1957.0,1960.0,3.0,2,2,07:23,07:20,Puck Recovery,Zone Entry,-31.0,18.5,25.0,25.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0154
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,1072,1074,1964.0,1970.0,6.0,2,2,07:16,07:10,Puck Recovery,Play,95.0,24.5,-4.0,-30.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-19.Team.I.@.Team.K__0155
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team I,Team K,1077,1079,1973.0,1980.0,7.0,2,2,07:07,07:00,Puck Recovery,Zone Entry,-81.0,-37.5,25.0,35.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0156
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,1080,1081,1981.0,1981.0,0.0,2,2,06:59,06:59,Puck Recovery,Dump In/Out,58.0,38.5,58.0,38.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0157
2025-11-19.Team.I.@.Team.K,2025-11-19,Team I,Team K,Team K,Team I,1089,1098,1998.0,2010.0,12.0,2,2,06:42,06:30,Takeaway,Play,95.0,-2.5,3.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-19.Team.I.@.Team.K__0158
