possession_id,game_id,attacking_team,defending_team,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_event,end_event,start_x,start_y,end_x,end_y,end_reason,shot_or_goal_in_possession,slot_shot_or_goal_in_possession,n_events
2025-11-28.Team.J.@.Team.K__pos_0081,2025-11-28.Team.J.@.Team.K,Team J,Team K,900.0,902.0,2.0,1,1,Takeaway,Puck Recovery,-79.0,24.5,-70.0,31.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0082,2025-11-28.Team.J.@.Team.K,Team K,Team J,906.0,937.0,31.0,1,1,Zone Entry,Play,25.0,-28.5,60.0,-39.5,timeout,1,0,16
2025-11-28.Team.J.@.Team.K__pos_0083,2025-11-28.Team.J.@.Team.K,Team K,Team J,908.0,942.0,34.0,1,1,Play,Play,48.0,-39.5,72.0,-39.5,timeout,1,0,16
2025-11-28.Team.J.@.Team.K__pos_0084,2025-11-28.Team.J.@.Team.K,Team K,Team J,913.0,950.0,37.0,1,1,Puck Recovery,Puck Recovery,66.0,40.5,66.0,-37.5,timeout,1,0,14
2025-11-28.Team.J.@.Team.K__pos_0085,2025-11-28.Team.J.@.Team.K,Team K,Team J,913.0,950.0,37.0,1,1,Play,Puck Recovery,66.0,40.5,66.0,-37.5,timeout,1,0,14
2025-11-28.Team.J.@.Team.K__pos_0086,2025-11-28.Team.J.@.Team.K,Team K,Team J,917.0,950.0,33.0,1,1,Play,Puck Recovery,85.0,36.5,66.0,-37.5,timeout,1,0,12
2025-11-28.Team.J.@.Team.K__pos_0087,2025-11-28.Team.J.@.Team.K,Team K,Team J,919.0,950.0,31.0,1,1,Play,Puck Recovery,85.0,-31.5,66.0,-37.5,timeout,1,0,11
2025-11-28.Team.J.@.Team.K__pos_0088,2025-11-28.Team.J.@.Team.K,Team K,Team J,921.0,950.0,29.0,1,1,Play,Puck Recovery,33.0,-28.5,66.0,-37.5,turnover_or_recovery,1,0,10
2025-11-28.Team.J.@.Team.K__pos_0089,2025-11-28.Team.J.@.Team.K,Team K,Team J,923.0,950.0,27.0,1,1,Play,Puck Recovery,43.0,31.5,66.0,-37.5,turnover_or_recovery,1,0,9
2025-11-28.Team.J.@.Team.K__pos_0090,2025-11-28.Team.J.@.Team.K,Team K,Team J,926.0,950.0,24.0,1,1,Faceoff Win,Puck Recovery,69.0,22.5,66.0,-37.5,turnover_or_recovery,1,0,7
2025-11-28.Team.J.@.Team.K__pos_0091,2025-11-28.Team.J.@.Team.K,Team K,Team J,927.0,950.0,23.0,1,1,Play,Puck Recovery,55.0,22.5,66.0,-37.5,turnover_or_recovery,1,0,6
2025-11-28.Team.J.@.Team.K__pos_0092,2025-11-28.Team.J.@.Team.K,Team K,Team J,927.0,950.0,23.0,1,1,Puck Recovery,Puck Recovery,55.0,22.5,66.0,-37.5,turnover_or_recovery,1,0,6
2025-11-28.Team.J.@.Team.K__pos_0093,2025-11-28.Team.J.@.Team.K,Team K,Team J,931.0,950.0,19.0,1,1,Puck Recovery,Puck Recovery,95.0,9.5,66.0,-37.5,turnover_or_recovery,0,0,3
2025-11-28.Team.J.@.Team.K__pos_0094,2025-11-28.Team.J.@.Team.K,Team K,Team J,937.0,950.0,13.0,1,1,Play,Puck Recovery,60.0,-39.5,66.0,-37.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0095,2025-11-28.Team.J.@.Team.K,Team K,Team J,942.0,950.0,8.0,1,1,Play,Puck Recovery,72.0,-39.5,66.0,-37.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0096,2025-11-28.Team.J.@.Team.K,Team K,Team J,952.0,954.0,2.0,1,1,Puck Recovery,Faceoff Win,80.0,-36.5,69.0,-21.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0097,2025-11-28.Team.J.@.Team.K,Team J,Team K,966.0,971.0,5.0,1,1,Zone Entry,Puck Recovery,-26.0,-9.5,-85.0,36.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0098,2025-11-28.Team.J.@.Team.K,Team K,Team J,983.0,987.0,4.0,1,1,Zone Entry,Takeaway,25.0,-34.5,47.0,25.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0099,2025-11-28.Team.J.@.Team.K,Team K,Team J,985.0,987.0,2.0,1,1,Play,Takeaway,36.0,-37.5,47.0,25.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0100,2025-11-28.Team.J.@.Team.K,Team J,Team K,993.0,1006.0,13.0,1,1,Zone Entry,Faceoff Win,-25.0,2.5,-69.0,22.5,turnover_or_recovery,1,0,8
2025-11-28.Team.J.@.Team.K__pos_0101,2025-11-28.Team.J.@.Team.K,Team J,Team K,993.0,1006.0,13.0,1,1,Play,Faceoff Win,-35.0,4.5,-69.0,22.5,turnover_or_recovery,1,0,8
2025-11-28.Team.J.@.Team.K__pos_0102,2025-11-28.Team.J.@.Team.K,Team J,Team K,999.0,1006.0,7.0,1,1,Play,Faceoff Win,-78.0,-35.5,-69.0,22.5,turnover_or_recovery,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0103,2025-11-28.Team.J.@.Team.K,Team J,Team K,999.0,1006.0,7.0,1,1,Puck Recovery,Faceoff Win,-78.0,-35.5,-69.0,22.5,turnover_or_recovery,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0104,2025-11-28.Team.J.@.Team.K,Team J,Team K,1001.0,1006.0,5.0,1,1,Play,Faceoff Win,-60.0,-38.5,-69.0,22.5,turnover_or_recovery,1,0,3
2025-11-28.Team.J.@.Team.K__pos_0105,2025-11-28.Team.J.@.Team.K,Team J,Team K,1003.0,1006.0,3.0,1,1,Play,Faceoff Win,-41.0,-0.5,-69.0,22.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0106,2025-11-28.Team.J.@.Team.K,Team K,Team J,1022.0,1036.0,14.0,1,1,Play,Puck Recovery,61.0,41.5,55.0,-37.5,turnover_or_recovery,0,0,5
2025-11-28.Team.J.@.Team.K__pos_0107,2025-11-28.Team.J.@.Team.K,Team K,Team J,1022.0,1036.0,14.0,1,1,Takeaway,Puck Recovery,61.0,41.5,55.0,-37.5,turnover_or_recovery,0,0,5
2025-11-28.Team.J.@.Team.K__pos_0108,2025-11-28.Team.J.@.Team.K,Team K,Team J,1026.0,1036.0,10.0,1,1,Play,Puck Recovery,76.0,40.5,55.0,-37.5,turnover_or_recovery,0,0,3
2025-11-28.Team.J.@.Team.K__pos_0109,2025-11-28.Team.J.@.Team.K,Team K,Team J,1027.0,1036.0,9.0,1,1,Play,Puck Recovery,61.0,39.5,55.0,-37.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0110,2025-11-28.Team.J.@.Team.K,Team K,Team J,1029.0,1036.0,7.0,1,1,Play,Puck Recovery,27.0,-15.5,55.0,-37.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0111,2025-11-28.Team.J.@.Team.K,Team J,Team K,1044.0,1048.0,4.0,1,1,Zone Entry,Puck Recovery,-26.0,41.5,-95.0,23.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0112,2025-11-28.Team.J.@.Team.K,Team J,Team K,1050.0,1061.0,11.0,1,1,Puck Recovery,Incomplete Play,-67.0,41.5,94.0,8.5,zone_exit,0,0,4
2025-11-28.Team.J.@.Team.K__pos_0113,2025-11-28.Team.J.@.Team.K,Team K,Team J,1063.0,1066.0,3.0,1,1,Puck Recovery,Puck Recovery,35.0,36.5,78.0,38.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0114,2025-11-28.Team.J.@.Team.K,Team K,Team J,1067.0,1080.0,13.0,1,1,Puck Recovery,Dump In/Out,55.0,40.5,1.0,38.5,zone_exit,1,0,10
2025-11-28.Team.J.@.Team.K__pos_0115,2025-11-28.Team.J.@.Team.K,Team K,Team J,1069.0,1080.0,11.0,1,1,Play,Dump In/Out,53.0,39.5,1.0,38.5,zone_exit,1,0,9
2025-11-28.Team.J.@.Team.K__pos_0116,2025-11-28.Team.J.@.Team.K,Team K,Team J,1069.0,1080.0,11.0,1,1,Puck Recovery,Dump In/Out,53.0,39.5,1.0,38.5,zone_exit,1,0,9
2025-11-28.Team.J.@.Team.K__pos_0117,2025-11-28.Team.J.@.Team.K,Team K,Team J,1074.0,1080.0,6.0,1,1,Faceoff Win,Dump In/Out,69.0,22.5,1.0,38.5,zone_exit,1,0,6
2025-11-28.Team.J.@.Team.K__pos_0118,2025-11-28.Team.J.@.Team.K,Team K,Team J,1075.0,1080.0,5.0,1,1,Puck Recovery,Dump In/Out,47.0,27.5,1.0,38.5,zone_exit,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0119,2025-11-28.Team.J.@.Team.K,Team K,Team J,1080.0,1080.0,0.0,1,1,Zone Entry,Dump In/Out,25.0,39.5,1.0,38.5,zone_exit,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0120,2025-11-28.Team.J.@.Team.K,Team J,Team K,1096.0,1096.0,0.0,1,1,Zone Entry,Dump In/Out,-25.0,31.5,-9.0,25.5,zone_exit,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0121,2025-11-28.Team.J.@.Team.K,Team J,Team K,1099.0,1112.0,13.0,1,1,Play,Puck Recovery,-77.0,-37.5,-78.0,-37.5,turnover_or_recovery,1,0,7
2025-11-28.Team.J.@.Team.K__pos_0122,2025-11-28.Team.J.@.Team.K,Team J,Team K,1099.0,1112.0,13.0,1,1,Puck Recovery,Puck Recovery,-77.0,-37.5,-78.0,-37.5,turnover_or_recovery,1,0,7
2025-11-28.Team.J.@.Team.K__pos_0123,2025-11-28.Team.J.@.Team.K,Team J,Team K,1102.0,1112.0,10.0,1,1,Play,Puck Recovery,-50.0,-37.5,-78.0,-37.5,turnover_or_recovery,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0124,2025-11-28.Team.J.@.Team.K,Team J,Team K,1104.0,1112.0,8.0,1,1,Play,Puck Recovery,-40.0,33.5,-78.0,-37.5,turnover_or_recovery,1,0,4
2025-11-28.Team.J.@.Team.K__pos_0125,2025-11-28.Team.J.@.Team.K,Team J,Team K,1108.0,1112.0,4.0,1,1,Puck Recovery,Puck Recovery,-74.0,41.5,-78.0,-37.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0126,2025-11-28.Team.J.@.Team.K,Team J,Team K,1127.0,1130.0,3.0,1,1,Zone Entry,Puck Recovery,-26.0,-14.5,-67.0,-17.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0127,2025-11-28.Team.J.@.Team.K,Team K,Team J,1135.0,1145.0,10.0,1,1,Zone Entry,Takeaway,25.0,19.5,69.0,32.5,turnover_or_recovery,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0128,2025-11-28.Team.J.@.Team.K,Team K,Team J,1140.0,1145.0,5.0,1,1,Play,Takeaway,95.0,19.5,69.0,32.5,turnover_or_recovery,0,0,3
2025-11-28.Team.J.@.Team.K__pos_0129,2025-11-28.Team.J.@.Team.K,Team K,Team J,1140.0,1145.0,5.0,1,1,Puck Recovery,Takeaway,95.0,19.5,69.0,32.5,turnover_or_recovery,0,0,3
2025-11-28.Team.J.@.Team.K__pos_0130,2025-11-28.Team.J.@.Team.K,Team J,Team K,1150.0,1150.0,0.0,1,1,Zone Entry,Dump In/Out,-25.0,40.5,-3.0,37.5,zone_exit,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0131,2025-11-28.Team.J.@.Team.K,Team J,Team K,1166.0,1167.0,1.0,1,1,Zone Entry,Takeaway,-25.0,-11.5,-51.0,-0.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0132,2025-11-28.Team.J.@.Team.K,Team J,Team K,1168.0,1171.0,3.0,1,1,Takeaway,Puck Recovery,-59.0,24.5,-23.0,-6.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0133,2025-11-28.Team.J.@.Team.K,Team K,Team J,1174.0,1179.0,5.0,1,1,Zone Entry,Puck Recovery,25.0,-13.5,60.0,-37.5,turnover_or_recovery,1,0,3
2025-11-28.Team.J.@.Team.K__pos_0134,2025-11-28.Team.J.@.Team.K,Team K,Team J,1174.0,1179.0,5.0,1,1,Play,Puck Recovery,32.0,-5.5,60.0,-37.5,turnover_or_recovery,1,0,3
2025-11-28.Team.J.@.Team.K__pos_0135,2025-11-28.Team.J.@.Team.K,Team K,Team J,1193.0,1194.0,1.0,1,1,Puck Recovery,Takeaway,57.0,-37.5,83.0,-11.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0136,2025-11-28.Team.J.@.Team.K,Team K,Team J,1195.0,1200.0,5.0,1,2,Takeaway,Faceoff Win,85.0,-17.5,0.0,0.5,turnover_or_recovery,0,0,3
2025-11-28.Team.J.@.Team.K__pos_0137,2025-11-28.Team.J.@.Team.K,Team K,Team J,1197.0,1200.0,3.0,1,2,Play,Faceoff Win,77.0,-37.5,0.0,0.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0138,2025-11-28.Team.J.@.Team.K,Team J,Team K,1204.0,1209.0,5.0,2,2,Zone Entry,Puck Recovery,25.0,38.5,83.0,11.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0139,2025-11-28.Team.J.@.Team.K,Team J,Team K,1211.0,1227.0,16.0,2,2,Takeaway,Play,77.0,-17.5,-94.0,16.5,zone_exit,0,0,6
2025-11-28.Team.J.@.Team.K__pos_0140,2025-11-28.Team.J.@.Team.K,Team J,Team K,1214.0,1227.0,13.0,2,2,Play,Play,77.0,-38.5,-94.0,16.5,zone_exit,0,0,5
2025-11-28.Team.J.@.Team.K__pos_0141,2025-11-28.Team.J.@.Team.K,Team J,Team K,1217.0,1227.0,10.0,2,2,Play,Play,90.0,-31.5,-94.0,16.5,zone_exit,0,0,4
2025-11-28.Team.J.@.Team.K__pos_0142,2025-11-28.Team.J.@.Team.K,Team K,Team J,1237.0,1237.0,0.0,2,2,Zone Entry,Dump In/Out,-26.0,-38.5,-2.0,-38.5,zone_exit,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0143,2025-11-28.Team.J.@.Team.K,Team K,Team J,1255.0,1270.0,15.0,2,2,Zone Entry,Faceoff Win,-25.0,40.5,-69.0,22.5,turnover_or_recovery,1,0,9
2025-11-28.Team.J.@.Team.K__pos_0144,2025-11-28.Team.J.@.Team.K,Team K,Team J,1259.0,1270.0,11.0,2,2,Puck Recovery,Faceoff Win,-60.0,-39.5,-69.0,22.5,turnover_or_recovery,1,0,7
2025-11-28.Team.J.@.Team.K__pos_0145,2025-11-28.Team.J.@.Team.K,Team K,Team J,1262.0,1270.0,8.0,2,2,Puck Recovery,Faceoff Win,-99.0,1.5,-69.0,22.5,turnover_or_recovery,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0146,2025-11-28.Team.J.@.Team.K,Team K,Team J,1264.0,1270.0,6.0,2,2,Play,Faceoff Win,-75.0,36.5,-69.0,22.5,turnover_or_recovery,1,0,4
2025-11-28.Team.J.@.Team.K__pos_0147,2025-11-28.Team.J.@.Team.K,Team K,Team J,1268.0,1270.0,2.0,2,2,Puck Recovery,Faceoff Win,-64.0,25.5,-69.0,22.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0148,2025-11-28.Team.J.@.Team.K,Team K,Team J,1274.0,1293.0,19.0,2,2,Takeaway,Puck Recovery,-57.0,18.5,-76.0,-0.5,turnover_or_recovery,1,0,12
2025-11-28.Team.J.@.Team.K__pos_0149,2025-11-28.Team.J.@.Team.K,Team K,Team J,1279.0,1293.0,14.0,2,2,Puck Recovery,Puck Recovery,-68.0,-39.5,-76.0,-0.5,turnover_or_recovery,1,0,10
2025-11-28.Team.J.@.Team.K__pos_0150,2025-11-28.Team.J.@.Team.K,Team K,Team J,1279.0,1293.0,14.0,2,2,Play,Puck Recovery,-68.0,-39.5,-76.0,-0.5,turnover_or_recovery,1,0,10
2025-11-28.Team.J.@.Team.K__pos_0151,2025-11-28.Team.J.@.Team.K,Team K,Team J,1280.0,1293.0,13.0,2,2,Play,Puck Recovery,-98.0,-1.5,-76.0,-0.5,turnover_or_recovery,1,0,8
2025-11-28.Team.J.@.Team.K__pos_0152,2025-11-28.Team.J.@.Team.K,Team K,Team J,1284.0,1293.0,9.0,2,2,Play,Puck Recovery,-33.0,30.5,-76.0,-0.5,turnover_or_recovery,1,0,7
2025-11-28.Team.J.@.Team.K__pos_0153,2025-11-28.Team.J.@.Team.K,Team K,Team J,1286.0,1293.0,7.0,2,2,Play,Puck Recovery,-34.0,-1.5,-76.0,-0.5,turnover_or_recovery,1,0,6
2025-11-28.Team.J.@.Team.K__pos_0154,2025-11-28.Team.J.@.Team.K,Team K,Team J,1290.0,1293.0,3.0,2,2,Puck Recovery,Puck Recovery,-35.0,37.5,-76.0,-0.5,turnover_or_recovery,1,0,4
2025-11-28.Team.J.@.Team.K__pos_0155,2025-11-28.Team.J.@.Team.K,Team K,Team J,1291.0,1293.0,2.0,2,2,Play,Puck Recovery,-33.0,22.5,-76.0,-0.5,turnover_or_recovery,1,0,3
2025-11-28.Team.J.@.Team.K__pos_0156,2025-11-28.Team.J.@.Team.K,Team J,Team K,1303.0,1326.0,23.0,2,2,Play,Faceoff Win,36.0,-27.5,69.0,-21.5,turnover_or_recovery,1,0,13
2025-11-28.Team.J.@.Team.K__pos_0157,2025-11-28.Team.J.@.Team.K,Team J,Team K,1310.0,1326.0,16.0,2,2,Puck Recovery,Faceoff Win,59.0,-38.5,69.0,-21.5,turnover_or_recovery,1,0,12
2025-11-28.Team.J.@.Team.K__pos_0158,2025-11-28.Team.J.@.Team.K,Team J,Team K,1310.0,1326.0,16.0,2,2,Play,Faceoff Win,59.0,-38.5,69.0,-21.5,turnover_or_recovery,1,0,12
2025-11-28.Team.J.@.Team.K__pos_0159,2025-11-28.Team.J.@.Team.K,Team J,Team K,1313.0,1326.0,13.0,2,2,Faceoff Win,Faceoff Win,69.0,-21.5,69.0,-21.5,turnover_or_recovery,1,0,9
2025-11-28.Team.J.@.Team.K__pos_0160,2025-11-28.Team.J.@.Team.K,Team J,Team K,1314.0,1326.0,12.0,2,2,Play,Faceoff Win,56.0,-20.5,69.0,-21.5,turnover_or_recovery,1,0,8
2025-11-28.Team.J.@.Team.K__pos_0161,2025-11-28.Team.J.@.Team.K,Team J,Team K,1314.0,1326.0,12.0,2,2,Puck Recovery,Faceoff Win,56.0,-20.5,69.0,-21.5,turnover_or_recovery,1,0,8
2025-11-28.Team.J.@.Team.K__pos_0162,2025-11-28.Team.J.@.Team.K,Team J,Team K,1319.0,1326.0,7.0,2,2,Play,Faceoff Win,68.0,-39.5,69.0,-21.5,turnover_or_recovery,1,0,6
2025-11-28.Team.J.@.Team.K__pos_0163,2025-11-28.Team.J.@.Team.K,Team J,Team K,1322.0,1326.0,4.0,2,2,Puck Recovery,Faceoff Win,62.0,40.5,69.0,-21.5,turnover_or_recovery,1,0,4
2025-11-28.Team.J.@.Team.K__pos_0164,2025-11-28.Team.J.@.Team.K,Team J,Team K,1324.0,1326.0,2.0,2,2,Puck Recovery,Faceoff Win,74.0,-21.5,69.0,-21.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0165,2025-11-28.Team.J.@.Team.K,Team K,Team J,1335.0,1338.0,3.0,2,2,Zone Entry,Puck Recovery,-26.0,39.5,-92.0,4.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0166,2025-11-28.Team.J.@.Team.K,Team J,Team K,1349.0,1352.0,3.0,2,2,Zone Entry,Puck Recovery,25.0,39.5,79.0,26.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0167,2025-11-28.Team.J.@.Team.K,Team K,Team J,1360.0,1360.0,0.0,2,2,Zone Entry,Dump In/Out,-26.0,-39.5,-15.0,-39.5,zone_exit,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0168,2025-11-28.Team.J.@.Team.K,Team K,Team J,1368.0,1376.0,8.0,2,2,Takeaway,Puck Recovery,-81.0,-36.5,-71.0,14.5,turnover_or_recovery,1,0,3
2025-11-28.Team.J.@.Team.K__pos_0169,2025-11-28.Team.J.@.Team.K,Team K,Team J,1368.0,1376.0,8.0,2,2,Play,Puck Recovery,-71.0,-38.5,-71.0,14.5,turnover_or_recovery,1,0,3
2025-11-28.Team.J.@.Team.K__pos_0170,2025-11-28.Team.J.@.Team.K,Team J,Team K,1381.0,1385.0,4.0,2,2,Zone Entry,Puck Recovery,25.0,18.5,93.0,-7.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0171,2025-11-28.Team.J.@.Team.K,Team J,Team K,1401.0,1409.0,8.0,2,2,Puck Recovery,Play,29.0,36.5,-95.0,25.5,zone_exit,0,0,4
2025-11-28.Team.J.@.Team.K__pos_0172,2025-11-28.Team.J.@.Team.K,Team K,Team J,1410.0,1411.0,1.0,2,2,Puck Recovery,Takeaway,-94.0,15.5,-94.0,15.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0173,2025-11-28.Team.J.@.Team.K,Team J,Team K,1421.0,1429.0,8.0,2,2,Zone Entry,Takeaway,25.0,34.5,73.0,-34.5,turnover_or_recovery,0,0,3
2025-11-28.Team.J.@.Team.K__pos_0174,2025-11-28.Team.J.@.Team.K,Team J,Team K,1425.0,1429.0,4.0,2,2,Puck Recovery,Takeaway,91.0,-26.5,73.0,-34.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0175,2025-11-28.Team.J.@.Team.K,Team K,Team J,1445.0,1445.0,0.0,2,2,Zone Entry,Dump In/Out,-26.0,38.5,-8.0,35.5,zone_exit,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0176,2025-11-28.Team.J.@.Team.K,Team K,Team J,1466.0,1472.0,6.0,2,2,Zone Entry,Puck Recovery,-25.0,14.5,-52.0,41.5,turnover_or_recovery,0,0,5
2025-11-28.Team.J.@.Team.K__pos_0177,2025-11-28.Team.J.@.Team.K,Team K,Team J,1469.0,1472.0,3.0,2,2,Puck Recovery,Puck Recovery,-95.0,-23.5,-52.0,41.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0178,2025-11-28.Team.J.@.Team.K,Team J,Team K,1476.0,1478.0,2.0,2,2,Play,Puck Recovery,30.0,16.5,61.0,3.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0179,2025-11-28.Team.J.@.Team.K,Team K,Team J,1483.0,1485.0,2.0,2,2,Zone Entry,Puck Recovery,-25.0,-23.5,-56.0,-2.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0180,2025-11-28.Team.J.@.Team.K,Team J,Team K,1491.0,1491.0,0.0,2,2,Zone Entry,Puck Recovery,25.0,-13.5,33.0,-19.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0181,2025-11-28.Team.J.@.Team.K,Team K,Team J,1495.0,1499.0,4.0,2,2,Zone Entry,Puck Recovery,-26.0,-18.5,-95.0,-7.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0182,2025-11-28.Team.J.@.Team.K,Team K,Team J,1498.0,1499.0,1.0,2,2,Puck Recovery,Puck Recovery,-80.0,26.5,-95.0,-7.5,turnover_or_recovery,0,0,1
2025-11-28.Team.J.@.Team.K__pos_0183,2025-11-28.Team.J.@.Team.K,Team K,Team J,1506.0,1514.0,8.0,2,2,Faceoff Win,Puck Recovery,-69.0,22.5,-65.0,-13.5,turnover_or_recovery,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0184,2025-11-28.Team.J.@.Team.K,Team K,Team J,1509.0,1514.0,5.0,2,2,Puck Recovery,Puck Recovery,-41.0,36.5,-65.0,-13.5,turnover_or_recovery,1,0,4
2025-11-28.Team.J.@.Team.K__pos_0185,2025-11-28.Team.J.@.Team.K,Team K,Team J,1512.0,1514.0,2.0,2,2,Puck Recovery,Puck Recovery,-59.0,-39.5,-65.0,-13.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0186,2025-11-28.Team.J.@.Team.K,Team K,Team J,1527.0,1530.0,3.0,2,2,Zone Entry,Puck Recovery,-25.0,4.5,-74.0,16.5,turnover_or_recovery,1,0,2
2025-11-28.Team.J.@.Team.K__pos_0187,2025-11-28.Team.J.@.Team.K,Team J,Team K,1540.0,1549.0,9.0,2,2,Puck Recovery,Takeaway,93.0,25.5,98.0,15.5,turnover_or_recovery,1,0,5
2025-11-28.Team.J.@.Team.K__pos_0188,2025-11-28.Team.J.@.Team.K,Team J,Team K,1541.0,1549.0,8.0,2,2,Play,Takeaway,81.0,33.5,98.0,15.5,turnover_or_recovery,1,0,4
2025-11-28.Team.J.@.Team.K__pos_0189,2025-11-28.Team.J.@.Team.K,Team J,Team K,1546.0,1549.0,3.0,2,2,Puck Recovery,Takeaway,32.0,-37.5,98.0,15.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0190,2025-11-28.Team.J.@.Team.K,Team J,Team K,1556.0,1559.0,3.0,2,2,Puck Recovery,Puck Recovery,39.0,40.5,98.0,16.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0191,2025-11-28.Team.J.@.Team.K,Team J,Team K,1572.0,1579.0,7.0,2,2,Play,Goal,39.0,37.5,82.0,1.5,stoppage,1,1,6
2025-11-28.Team.J.@.Team.K__pos_0192,2025-11-28.Team.J.@.Team.K,Team J,Team K,1574.0,1579.0,5.0,2,2,Play,Goal,50.0,18.5,82.0,1.5,stoppage,1,1,4
2025-11-28.Team.J.@.Team.K__pos_0193,2025-11-28.Team.J.@.Team.K,Team J,Team K,1578.0,1579.0,1.0,2,2,Play,Goal,91.0,10.5,82.0,1.5,stoppage,1,1,3
2025-11-28.Team.J.@.Team.K__pos_0194,2025-11-28.Team.J.@.Team.K,Team J,Team K,1590.0,1597.0,7.0,2,2,Takeaway,Play,53.0,-39.5,-62.0,15.5,zone_exit,1,1,5
2025-11-28.Team.J.@.Team.K__pos_0195,2025-11-28.Team.J.@.Team.K,Team J,Team K,1603.0,1604.0,1.0,2,2,Zone Entry,Puck Recovery,25.0,-31.5,54.0,-37.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0196,2025-11-28.Team.J.@.Team.K,Team J,Team K,1617.0,1627.0,10.0,2,2,Play,Play,38.0,31.5,-17.0,26.5,zone_exit,0,0,6
2025-11-28.Team.J.@.Team.K__pos_0197,2025-11-28.Team.J.@.Team.K,Team J,Team K,1617.0,1627.0,10.0,2,2,Zone Entry,Play,25.0,21.5,-17.0,26.5,zone_exit,0,0,6
2025-11-28.Team.J.@.Team.K__pos_0198,2025-11-28.Team.J.@.Team.K,Team J,Team K,1622.0,1627.0,5.0,2,2,Puck Recovery,Play,47.0,-15.5,-17.0,26.5,zone_exit,0,0,3
2025-11-28.Team.J.@.Team.K__pos_0199,2025-11-28.Team.J.@.Team.K,Team J,Team K,1628.0,1630.0,2.0,2,2,Zone Entry,Puck Recovery,25.0,40.5,97.0,3.5,turnover_or_recovery,0,0,2
2025-11-28.Team.J.@.Team.K__pos_0200,2025-11-28.Team.J.@.Team.K,Team J,Team K,1634.0,1644.0,10.0,2,2,Puck Recovery,Puck Recovery,27.0,22.5,67.0,-36.5,turnover_or_recovery,1,0,5
